filename,location_str,lat_lower,lat_upper,lon_lower,lon_upper
ESA_WorldCover_10m_2021_v200_N33E036_Map.tif,N33E036,33,36,36,39
ESA_WorldCover_10m_2021_v200_N33E039_Map.tif,N33E039,33,36,39,42
ESA_WorldCover_10m_2021_v200_N33E042_Map.tif,N33E042,33,36,42,45
ESA_WorldCover_10m_2021_v200_N33E045_Map.tif,N33E045,33,36,45,48
ESA_WorldCover_10m_2021_v200_N33E048_Map.tif,N33E048,33,36,48,51
ESA_WorldCover_10m_2021_v200_N33E051_Map.tif,N33E051,33,36,51,54
ESA_WorldCover_10m_2021_v200_N33E054_Map.tif,N33E054,33,36,54,57
ESA_WorldCover_10m_2021_v200_N33E057_Map.tif,N33E057,33,36,57,60
ESA_WorldCover_10m_2021_v200_N33E060_Map.tif,N33E060,33,36,60,63
ESA_WorldCover_10m_2021_v200_N33E063_Map.tif,N33E063,33,36,63,66
ESA_WorldCover_10m_2021_v200_N33E066_Map.tif,N33E066,33,36,66,69
ESA_WorldCover_10m_2021_v200_N33E069_Map.tif,N33E069,33,36,69,72
ESA_WorldCover_10m_2021_v200_N33E072_Map.tif,N33E072,33,36,72,75
ESA_WorldCover_10m_2021_v200_N33E075_Map.tif,N33E075,33,36,75,78
ESA_WorldCover_10m_2021_v200_N33E078_Map.tif,N33E078,33,36,78,81
ESA_WorldCover_10m_2021_v200_N33E081_Map.tif,N33E081,33,36,81,84
ESA_WorldCover_10m_2021_v200_N33E084_Map.tif,N33E084,33,36,84,87
ESA_WorldCover_10m_2021_v200_N33E087_Map.tif,N33E087,33,36,87,90
ESA_WorldCover_10m_2021_v200_N33E090_Map.tif,N33E090,33,36,90,93
ESA_WorldCover_10m_2021_v200_N33E093_Map.tif,N33E093,33,36,93,96
ESA_WorldCover_10m_2021_v200_N33E096_Map.tif,N33E096,33,36,96,99
ESA_WorldCover_10m_2021_v200_N33E099_Map.tif,N33E099,33,36,99,102
ESA_WorldCover_10m_2021_v200_N33E102_Map.tif,N33E102,33,36,102,105
ESA_WorldCover_10m_2021_v200_N33E105_Map.tif,N33E105,33,36,105,108
ESA_WorldCover_10m_2021_v200_N33E108_Map.tif,N33E108,33,36,108,111
ESA_WorldCover_10m_2021_v200_N33E111_Map.tif,N33E111,33,36,111,114
ESA_WorldCover_10m_2021_v200_N33E114_Map.tif,N33E114,33,36,114,117
ESA_WorldCover_10m_2021_v200_N33E117_Map.tif,N33E117,33,36,117,120
ESA_WorldCover_10m_2021_v200_N33E120_Map.tif,N33E120,33,36,120,123
ESA_WorldCover_10m_2021_v200_N33E123_Map.tif,N33E123,33,36,123,126
ESA_WorldCover_10m_2021_v200_N33E126_Map.tif,N33E126,33,36,126,129
ESA_WorldCover_10m_2021_v200_N33E129_Map.tif,N33E129,33,36,129,132
ESA_WorldCover_10m_2021_v200_N33E132_Map.tif,N33E132,33,36,132,135
ESA_WorldCover_10m_2021_v200_N33E135_Map.tif,N33E135,33,36,135,138
ESA_WorldCover_10m_2021_v200_N33E138_Map.tif,N33E138,33,36,138,141
ESA_WorldCover_10m_2021_v200_N33W003_Map.tif,N33W003,33,36,-3,0
ESA_WorldCover_10m_2021_v200_N33W006_Map.tif,N33W006,33,36,-6,-3
ESA_WorldCover_10m_2021_v200_N33W009_Map.tif,N33W009,33,36,-9,-6
ESA_WorldCover_10m_2021_v200_N33W018_Map.tif,N33W018,33,36,-18,-15
ESA_WorldCover_10m_2021_v200_N33W078_Map.tif,N33W078,33,36,-78,-75
ESA_WorldCover_10m_2021_v200_N33W081_Map.tif,N33W081,33,36,-81,-78
ESA_WorldCover_10m_2021_v200_N33W084_Map.tif,N33W084,33,36,-84,-81
ESA_WorldCover_10m_2021_v200_N33W087_Map.tif,N33W087,33,36,-87,-84
ESA_WorldCover_10m_2021_v200_N33W090_Map.tif,N33W090,33,36,-90,-87
ESA_WorldCover_10m_2021_v200_N33W093_Map.tif,N33W093,33,36,-93,-90
ESA_WorldCover_10m_2021_v200_N33W096_Map.tif,N33W096,33,36,-96,-93
ESA_WorldCover_10m_2021_v200_N33W099_Map.tif,N33W099,33,36,-99,-96
ESA_WorldCover_10m_2021_v200_N33W102_Map.tif,N33W102,33,36,-102,-99
ESA_WorldCover_10m_2021_v200_N33W105_Map.tif,N33W105,33,36,-105,-102
ESA_WorldCover_10m_2021_v200_N33W108_Map.tif,N33W108,33,36,-108,-105
ESA_WorldCover_10m_2021_v200_N33W111_Map.tif,N33W111,33,36,-111,-108
ESA_WorldCover_10m_2021_v200_N33W114_Map.tif,N33W114,33,36,-114,-111
ESA_WorldCover_10m_2021_v200_N33W117_Map.tif,N33W117,33,36,-117,-114
ESA_WorldCover_10m_2021_v200_N33W120_Map.tif,N33W120,33,36,-120,-117
ESA_WorldCover_10m_2021_v200_N33W123_Map.tif,N33W123,33,36,-123,-120
ESA_WorldCover_10m_2021_v200_N36E000_Map.tif,N36E000,36,39,0,3
ESA_WorldCover_10m_2021_v200_N36E003_Map.tif,N36E003,36,39,3,6
ESA_WorldCover_10m_2021_v200_N36E006_Map.tif,N36E006,36,39,6,9
ESA_WorldCover_10m_2021_v200_N36E009_Map.tif,N36E009,36,39,9,12
ESA_WorldCover_10m_2021_v200_N36E012_Map.tif,N36E012,36,39,12,15
ESA_WorldCover_10m_2021_v200_N36E015_Map.tif,N36E015,36,39,15,18
ESA_WorldCover_10m_2021_v200_N36E018_Map.tif,N36E018,36,39,18,21
ESA_WorldCover_10m_2021_v200_N36E021_Map.tif,N36E021,36,39,21,24
ESA_WorldCover_10m_2021_v200_N36E024_Map.tif,N36E024,36,39,24,27
ESA_WorldCover_10m_2021_v200_N36E027_Map.tif,N36E027,36,39,27,30
ESA_WorldCover_10m_2021_v200_N36E030_Map.tif,N36E030,36,39,30,33
ESA_WorldCover_10m_2021_v200_N36E033_Map.tif,N36E033,36,39,33,36
ESA_WorldCover_10m_2021_v200_N36E036_Map.tif,N36E036,36,39,36,39
ESA_WorldCover_10m_2021_v200_N36E039_Map.tif,N36E039,36,39,39,42
ESA_WorldCover_10m_2021_v200_N36E042_Map.tif,N36E042,36,39,42,45
ESA_WorldCover_10m_2021_v200_N36E045_Map.tif,N36E045,36,39,45,48
ESA_WorldCover_10m_2021_v200_N36E048_Map.tif,N36E048,36,39,48,51
ESA_WorldCover_10m_2021_v200_N36E051_Map.tif,N36E051,36,39,51,54
ESA_WorldCover_10m_2021_v200_N36E054_Map.tif,N36E054,36,39,54,57
ESA_WorldCover_10m_2021_v200_N36E057_Map.tif,N36E057,36,39,57,60
ESA_WorldCover_10m_2021_v200_N36E060_Map.tif,N36E060,36,39,60,63
ESA_WorldCover_10m_2021_v200_N36E063_Map.tif,N36E063,36,39,63,66
ESA_WorldCover_10m_2021_v200_N36E066_Map.tif,N36E066,36,39,66,69
ESA_WorldCover_10m_2021_v200_N36E069_Map.tif,N36E069,36,39,69,72
ESA_WorldCover_10m_2021_v200_N36E072_Map.tif,N36E072,36,39,72,75
ESA_WorldCover_10m_2021_v200_N36E075_Map.tif,N36E075,36,39,75,78
ESA_WorldCover_10m_2021_v200_N36E078_Map.tif,N36E078,36,39,78,81
ESA_WorldCover_10m_2021_v200_N36E081_Map.tif,N36E081,36,39,81,84
ESA_WorldCover_10m_2021_v200_N36E084_Map.tif,N36E084,36,39,84,87
ESA_WorldCover_10m_2021_v200_N36E087_Map.tif,N36E087,36,39,87,90
ESA_WorldCover_10m_2021_v200_N36E090_Map.tif,N36E090,36,39,90,93
ESA_WorldCover_10m_2021_v200_N36E093_Map.tif,N36E093,36,39,93,96
ESA_WorldCover_10m_2021_v200_N36E096_Map.tif,N36E096,36,39,96,99
ESA_WorldCover_10m_2021_v200_N36E099_Map.tif,N36E099,36,39,99,102
ESA_WorldCover_10m_2021_v200_N36E102_Map.tif,N36E102,36,39,102,105
ESA_WorldCover_10m_2021_v200_N36E105_Map.tif,N36E105,36,39,105,108
ESA_WorldCover_10m_2021_v200_N36E108_Map.tif,N36E108,36,39,108,111
ESA_WorldCover_10m_2021_v200_N36E111_Map.tif,N36E111,36,39,111,114
ESA_WorldCover_10m_2021_v200_N36E114_Map.tif,N36E114,36,39,114,117
ESA_WorldCover_10m_2021_v200_N36E117_Map.tif,N36E117,36,39,117,120
ESA_WorldCover_10m_2021_v200_N36E120_Map.tif,N36E120,36,39,120,123
ESA_WorldCover_10m_2021_v200_N36E123_Map.tif,N36E123,36,39,123,126
ESA_WorldCover_10m_2021_v200_N36E126_Map.tif,N36E126,36,39,126,129
ESA_WorldCover_10m_2021_v200_N36E129_Map.tif,N36E129,36,39,129,132
ESA_WorldCover_10m_2021_v200_N36E132_Map.tif,N36E132,36,39,132,135
ESA_WorldCover_10m_2021_v200_N36E135_Map.tif,N36E135,36,39,135,138
ESA_WorldCover_10m_2021_v200_N36E138_Map.tif,N36E138,36,39,138,141
ESA_WorldCover_10m_2021_v200_N36E141_Map.tif,N36E141,36,39,141,144
ESA_WorldCover_10m_2021_v200_N36W003_Map.tif,N36W003,36,39,-3,0
ESA_WorldCover_10m_2021_v200_N36W006_Map.tif,N36W006,36,39,-6,-3
ESA_WorldCover_10m_2021_v200_N36W009_Map.tif,N36W009,36,39,-9,-6
ESA_WorldCover_10m_2021_v200_N36W012_Map.tif,N36W012,36,39,-12,-9
ESA_WorldCover_10m_2021_v200_N36W027_Map.tif,N36W027,36,39,-27,-24
ESA_WorldCover_10m_2021_v200_N36W030_Map.tif,N36W030,36,39,-30,-27
ESA_WorldCover_10m_2021_v200_N36W075_Map.tif,N36W075,36,39,-75,-72
ESA_WorldCover_10m_2021_v200_N36W078_Map.tif,N36W078,36,39,-78,-75
ESA_WorldCover_10m_2021_v200_N36W081_Map.tif,N36W081,36,39,-81,-78
ESA_WorldCover_10m_2021_v200_N36W084_Map.tif,N36W084,36,39,-84,-81
ESA_WorldCover_10m_2021_v200_N36W087_Map.tif,N36W087,36,39,-87,-84
ESA_WorldCover_10m_2021_v200_N36W090_Map.tif,N36W090,36,39,-90,-87
ESA_WorldCover_10m_2021_v200_N36W093_Map.tif,N36W093,36,39,-93,-90
ESA_WorldCover_10m_2021_v200_N36W096_Map.tif,N36W096,36,39,-96,-93
ESA_WorldCover_10m_2021_v200_N36W099_Map.tif,N36W099,36,39,-99,-96
ESA_WorldCover_10m_2021_v200_N36W102_Map.tif,N36W102,36,39,-102,-99
ESA_WorldCover_10m_2021_v200_N36W105_Map.tif,N36W105,36,39,-105,-102
ESA_WorldCover_10m_2021_v200_N36W108_Map.tif,N36W108,36,39,-108,-105
ESA_WorldCover_10m_2021_v200_N36W111_Map.tif,N36W111,36,39,-111,-108
ESA_WorldCover_10m_2021_v200_N36W114_Map.tif,N36W114,36,39,-114,-111
ESA_WorldCover_10m_2021_v200_N36W117_Map.tif,N36W117,36,39,-117,-114
ESA_WorldCover_10m_2021_v200_N36W120_Map.tif,N36W120,36,39,-120,-117
ESA_WorldCover_10m_2021_v200_N36W123_Map.tif,N36W123,36,39,-123,-120
ESA_WorldCover_10m_2021_v200_N36W126_Map.tif,N36W126,36,39,-126,-123
ESA_WorldCover_10m_2021_v200_N39E000_Map.tif,N39E000,39,42,0,3
ESA_WorldCover_10m_2021_v200_N39E003_Map.tif,N39E003,39,42,3,6
ESA_WorldCover_10m_2021_v200_N39E006_Map.tif,N39E006,39,42,6,9
ESA_WorldCover_10m_2021_v200_N39E009_Map.tif,N39E009,39,42,9,12
ESA_WorldCover_10m_2021_v200_N39E012_Map.tif,N39E012,39,42,12,15
ESA_WorldCover_10m_2021_v200_N39E015_Map.tif,N39E015,39,42,15,18
ESA_WorldCover_10m_2021_v200_N39E018_Map.tif,N39E018,39,42,18,21
ESA_WorldCover_10m_2021_v200_N39E021_Map.tif,N39E021,39,42,21,24
ESA_WorldCover_10m_2021_v200_N39E024_Map.tif,N39E024,39,42,24,27
ESA_WorldCover_10m_2021_v200_N39E027_Map.tif,N39E027,39,42,27,30
ESA_WorldCover_10m_2021_v200_N39E030_Map.tif,N39E030,39,42,30,33
ESA_WorldCover_10m_2021_v200_N39E033_Map.tif,N39E033,39,42,33,36
ESA_WorldCover_10m_2021_v200_N39E036_Map.tif,N39E036,39,42,36,39
ESA_WorldCover_10m_2021_v200_N39E039_Map.tif,N39E039,39,42,39,42
ESA_WorldCover_10m_2021_v200_N39E042_Map.tif,N39E042,39,42,42,45
ESA_WorldCover_10m_2021_v200_N39E045_Map.tif,N39E045,39,42,45,48
ESA_WorldCover_10m_2021_v200_N39E048_Map.tif,N39E048,39,42,48,51
ESA_WorldCover_10m_2021_v200_N39E051_Map.tif,N39E051,39,42,51,54
ESA_WorldCover_10m_2021_v200_N39E054_Map.tif,N39E054,39,42,54,57
ESA_WorldCover_10m_2021_v200_N39E057_Map.tif,N39E057,39,42,57,60
ESA_WorldCover_10m_2021_v200_N39E060_Map.tif,N39E060,39,42,60,63
ESA_WorldCover_10m_2021_v200_N39E063_Map.tif,N39E063,39,42,63,66
ESA_WorldCover_10m_2021_v200_N39E066_Map.tif,N39E066,39,42,66,69
ESA_WorldCover_10m_2021_v200_N39E069_Map.tif,N39E069,39,42,69,72
ESA_WorldCover_10m_2021_v200_N39E072_Map.tif,N39E072,39,42,72,75
ESA_WorldCover_10m_2021_v200_N39E075_Map.tif,N39E075,39,42,75,78
ESA_WorldCover_10m_2021_v200_N39E078_Map.tif,N39E078,39,42,78,81
ESA_WorldCover_10m_2021_v200_N39E081_Map.tif,N39E081,39,42,81,84
ESA_WorldCover_10m_2021_v200_N39E084_Map.tif,N39E084,39,42,84,87
ESA_WorldCover_10m_2021_v200_N39E087_Map.tif,N39E087,39,42,87,90
ESA_WorldCover_10m_2021_v200_N39E090_Map.tif,N39E090,39,42,90,93
ESA_WorldCover_10m_2021_v200_N39E093_Map.tif,N39E093,39,42,93,96
ESA_WorldCover_10m_2021_v200_N39E096_Map.tif,N39E096,39,42,96,99
ESA_WorldCover_10m_2021_v200_N39E099_Map.tif,N39E099,39,42,99,102
ESA_WorldCover_10m_2021_v200_N39E102_Map.tif,N39E102,39,42,102,105
ESA_WorldCover_10m_2021_v200_N39E105_Map.tif,N39E105,39,42,105,108
ESA_WorldCover_10m_2021_v200_N39E108_Map.tif,N39E108,39,42,108,111
ESA_WorldCover_10m_2021_v200_N39E111_Map.tif,N39E111,39,42,111,114
ESA_WorldCover_10m_2021_v200_N39E114_Map.tif,N39E114,39,42,114,117
ESA_WorldCover_10m_2021_v200_N39E117_Map.tif,N39E117,39,42,117,120
ESA_WorldCover_10m_2021_v200_N39E120_Map.tif,N39E120,39,42,120,123
ESA_WorldCover_10m_2021_v200_N39E123_Map.tif,N39E123,39,42,123,126
ESA_WorldCover_10m_2021_v200_N39E126_Map.tif,N39E126,39,42,126,129
ESA_WorldCover_10m_2021_v200_N39E129_Map.tif,N39E129,39,42,129,132
ESA_WorldCover_10m_2021_v200_N39E138_Map.tif,N39E138,39,42,138,141
ESA_WorldCover_10m_2021_v200_N39E141_Map.tif,N39E141,39,42,141,144
ESA_WorldCover_10m_2021_v200_N39W003_Map.tif,N39W003,39,42,-3,0
ESA_WorldCover_10m_2021_v200_N39W006_Map.tif,N39W006,39,42,-6,-3
ESA_WorldCover_10m_2021_v200_N39W009_Map.tif,N39W009,39,42,-9,-6
ESA_WorldCover_10m_2021_v200_N39W012_Map.tif,N39W012,39,42,-12,-9
ESA_WorldCover_10m_2021_v200_N39W030_Map.tif,N39W030,39,42,-30,-27
ESA_WorldCover_10m_2021_v200_N39W033_Map.tif,N39W033,39,42,-33,-30
ESA_WorldCover_10m_2021_v200_N39W072_Map.tif,N39W072,39,42,-72,-69
ESA_WorldCover_10m_2021_v200_N39W075_Map.tif,N39W075,39,42,-75,-72
ESA_WorldCover_10m_2021_v200_N39W078_Map.tif,N39W078,39,42,-78,-75
ESA_WorldCover_10m_2021_v200_N39W081_Map.tif,N39W081,39,42,-81,-78
ESA_WorldCover_10m_2021_v200_N39W084_Map.tif,N39W084,39,42,-84,-81
ESA_WorldCover_10m_2021_v200_N39W087_Map.tif,N39W087,39,42,-87,-84
ESA_WorldCover_10m_2021_v200_N39W090_Map.tif,N39W090,39,42,-90,-87
ESA_WorldCover_10m_2021_v200_N39W093_Map.tif,N39W093,39,42,-93,-90
ESA_WorldCover_10m_2021_v200_N39W096_Map.tif,N39W096,39,42,-96,-93
ESA_WorldCover_10m_2021_v200_N39W099_Map.tif,N39W099,39,42,-99,-96
ESA_WorldCover_10m_2021_v200_N39W102_Map.tif,N39W102,39,42,-102,-99
ESA_WorldCover_10m_2021_v200_N39W105_Map.tif,N39W105,39,42,-105,-102
ESA_WorldCover_10m_2021_v200_N39W108_Map.tif,N39W108,39,42,-108,-105
ESA_WorldCover_10m_2021_v200_N39W111_Map.tif,N39W111,39,42,-111,-108
ESA_WorldCover_10m_2021_v200_N39W114_Map.tif,N39W114,39,42,-114,-111
ESA_WorldCover_10m_2021_v200_N39W117_Map.tif,N39W117,39,42,-117,-114
ESA_WorldCover_10m_2021_v200_N39W120_Map.tif,N39W120,39,42,-120,-117
ESA_WorldCover_10m_2021_v200_N39W123_Map.tif,N39W123,39,42,-123,-120
ESA_WorldCover_10m_2021_v200_N39W126_Map.tif,N39W126,39,42,-126,-123
ESA_WorldCover_10m_2021_v200_N42E000_Map.tif,N42E000,42,45,0,3
ESA_WorldCover_10m_2021_v200_N42E003_Map.tif,N42E003,42,45,3,6
ESA_WorldCover_10m_2021_v200_N42E006_Map.tif,N42E006,42,45,6,9
ESA_WorldCover_10m_2021_v200_N42E009_Map.tif,N42E009,42,45,9,12
ESA_WorldCover_10m_2021_v200_N42E012_Map.tif,N42E012,42,45,12,15
ESA_WorldCover_10m_2021_v200_N42E015_Map.tif,N42E015,42,45,15,18
ESA_WorldCover_10m_2021_v200_N42E018_Map.tif,N42E018,42,45,18,21
ESA_WorldCover_10m_2021_v200_N42E021_Map.tif,N42E021,42,45,21,24
ESA_WorldCover_10m_2021_v200_N42E024_Map.tif,N42E024,42,45,24,27
ESA_WorldCover_10m_2021_v200_N42E027_Map.tif,N42E027,42,45,27,30
ESA_WorldCover_10m_2021_v200_N42E033_Map.tif,N42E033,42,45,33,36
ESA_WorldCover_10m_2021_v200_N42E036_Map.tif,N42E036,42,45,36,39
ESA_WorldCover_10m_2021_v200_N42E039_Map.tif,N42E039,42,45,39,42
ESA_WorldCover_10m_2021_v200_N42E042_Map.tif,N42E042,42,45,42,45
ESA_WorldCover_10m_2021_v200_N42E045_Map.tif,N42E045,42,45,45,48
ESA_WorldCover_10m_2021_v200_N42E048_Map.tif,N42E048,42,45,48,51
ESA_WorldCover_10m_2021_v200_N42E051_Map.tif,N42E051,42,45,51,54
ESA_WorldCover_10m_2021_v200_N42E054_Map.tif,N42E054,42,45,54,57
ESA_WorldCover_10m_2021_v200_N42E057_Map.tif,N42E057,42,45,57,60
ESA_WorldCover_10m_2021_v200_N42E060_Map.tif,N42E060,42,45,60,63
ESA_WorldCover_10m_2021_v200_N42E063_Map.tif,N42E063,42,45,63,66
ESA_WorldCover_10m_2021_v200_N42E066_Map.tif,N42E066,42,45,66,69
ESA_WorldCover_10m_2021_v200_N42E069_Map.tif,N42E069,42,45,69,72
ESA_WorldCover_10m_2021_v200_N42E072_Map.tif,N42E072,42,45,72,75
ESA_WorldCover_10m_2021_v200_N42E075_Map.tif,N42E075,42,45,75,78
ESA_WorldCover_10m_2021_v200_N42E078_Map.tif,N42E078,42,45,78,81
ESA_WorldCover_10m_2021_v200_N42E081_Map.tif,N42E081,42,45,81,84
ESA_WorldCover_10m_2021_v200_N42E084_Map.tif,N42E084,42,45,84,87
ESA_WorldCover_10m_2021_v200_N42E087_Map.tif,N42E087,42,45,87,90
ESA_WorldCover_10m_2021_v200_N42E090_Map.tif,N42E090,42,45,90,93
ESA_WorldCover_10m_2021_v200_N42E093_Map.tif,N42E093,42,45,93,96
ESA_WorldCover_10m_2021_v200_N42E096_Map.tif,N42E096,42,45,96,99
ESA_WorldCover_10m_2021_v200_N42E099_Map.tif,N42E099,42,45,99,102
ESA_WorldCover_10m_2021_v200_N42E102_Map.tif,N42E102,42,45,102,105
ESA_WorldCover_10m_2021_v200_N42E105_Map.tif,N42E105,42,45,105,108
ESA_WorldCover_10m_2021_v200_N42E108_Map.tif,N42E108,42,45,108,111
ESA_WorldCover_10m_2021_v200_N42E111_Map.tif,N42E111,42,45,111,114
ESA_WorldCover_10m_2021_v200_N42E114_Map.tif,N42E114,42,45,114,117
ESA_WorldCover_10m_2021_v200_N42E117_Map.tif,N42E117,42,45,117,120
ESA_WorldCover_10m_2021_v200_N42E120_Map.tif,N42E120,42,45,120,123
ESA_WorldCover_10m_2021_v200_N42E123_Map.tif,N42E123,42,45,123,126
ESA_WorldCover_10m_2021_v200_N42E126_Map.tif,N42E126,42,45,126,129
ESA_WorldCover_10m_2021_v200_N42E129_Map.tif,N42E129,42,45,129,132
ESA_WorldCover_10m_2021_v200_N42E132_Map.tif,N42E132,42,45,132,135
ESA_WorldCover_10m_2021_v200_N42E135_Map.tif,N42E135,42,45,135,138
ESA_WorldCover_10m_2021_v200_N42E138_Map.tif,N42E138,42,45,138,141
ESA_WorldCover_10m_2021_v200_N42E141_Map.tif,N42E141,42,45,141,144
ESA_WorldCover_10m_2021_v200_N42E144_Map.tif,N42E144,42,45,144,147
ESA_WorldCover_10m_2021_v200_N42E147_Map.tif,N42E147,42,45,147,150
ESA_WorldCover_10m_2021_v200_N42W003_Map.tif,N42W003,42,45,-3,0
ESA_WorldCover_10m_2021_v200_N42W006_Map.tif,N42W006,42,45,-6,-3
ESA_WorldCover_10m_2021_v200_N42W009_Map.tif,N42W009,42,45,-9,-6
ESA_WorldCover_10m_2021_v200_N42W012_Map.tif,N42W012,42,45,-12,-9
ESA_WorldCover_10m_2021_v200_N42W060_Map.tif,N42W060,42,45,-60,-57
ESA_WorldCover_10m_2021_v200_N42W063_Map.tif,N42W063,42,45,-63,-60
ESA_WorldCover_10m_2021_v200_N42W066_Map.tif,N42W066,42,45,-66,-63
ESA_WorldCover_10m_2021_v200_N42W069_Map.tif,N42W069,42,45,-69,-66
ESA_WorldCover_10m_2021_v200_N42W072_Map.tif,N42W072,42,45,-72,-69
ESA_WorldCover_10m_2021_v200_N42W075_Map.tif,N42W075,42,45,-75,-72
ESA_WorldCover_10m_2021_v200_N42W078_Map.tif,N42W078,42,45,-78,-75
ESA_WorldCover_10m_2021_v200_N42W081_Map.tif,N42W081,42,45,-81,-78
ESA_WorldCover_10m_2021_v200_N42W084_Map.tif,N42W084,42,45,-84,-81
ESA_WorldCover_10m_2021_v200_N42W087_Map.tif,N42W087,42,45,-87,-84
ESA_WorldCover_10m_2021_v200_N42W090_Map.tif,N42W090,42,45,-90,-87
ESA_WorldCover_10m_2021_v200_N42W093_Map.tif,N42W093,42,45,-93,-90
ESA_WorldCover_10m_2021_v200_N42W096_Map.tif,N42W096,42,45,-96,-93
ESA_WorldCover_10m_2021_v200_N42W099_Map.tif,N42W099,42,45,-99,-96
ESA_WorldCover_10m_2021_v200_N42W102_Map.tif,N42W102,42,45,-102,-99
ESA_WorldCover_10m_2021_v200_N42W105_Map.tif,N42W105,42,45,-105,-102
ESA_WorldCover_10m_2021_v200_N42W108_Map.tif,N42W108,42,45,-108,-105
ESA_WorldCover_10m_2021_v200_N42W111_Map.tif,N42W111,42,45,-111,-108
ESA_WorldCover_10m_2021_v200_N42W114_Map.tif,N42W114,42,45,-114,-111
ESA_WorldCover_10m_2021_v200_N42W117_Map.tif,N42W117,42,45,-117,-114
ESA_WorldCover_10m_2021_v200_N42W120_Map.tif,N42W120,42,45,-120,-117
ESA_WorldCover_10m_2021_v200_N42W123_Map.tif,N42W123,42,45,-123,-120
ESA_WorldCover_10m_2021_v200_N42W126_Map.tif,N42W126,42,45,-126,-123
ESA_WorldCover_10m_2021_v200_N45E000_Map.tif,N45E000,45,48,0,3
ESA_WorldCover_10m_2021_v200_N45E003_Map.tif,N45E003,45,48,3,6
ESA_WorldCover_10m_2021_v200_N45E006_Map.tif,N45E006,45,48,6,9
ESA_WorldCover_10m_2021_v200_N45E009_Map.tif,N45E009,45,48,9,12
ESA_WorldCover_10m_2021_v200_N45E012_Map.tif,N45E012,45,48,12,15
ESA_WorldCover_10m_2021_v200_N45E015_Map.tif,N45E015,45,48,15,18
ESA_WorldCover_10m_2021_v200_N45E018_Map.tif,N45E018,45,48,18,21
ESA_WorldCover_10m_2021_v200_N45E021_Map.tif,N45E021,45,48,21,24
ESA_WorldCover_10m_2021_v200_N45E024_Map.tif,N45E024,45,48,24,27
ESA_WorldCover_10m_2021_v200_N45E027_Map.tif,N45E027,45,48,27,30
ESA_WorldCover_10m_2021_v200_N45E030_Map.tif,N45E030,45,48,30,33
ESA_WorldCover_10m_2021_v200_N45E033_Map.tif,N45E033,45,48,33,36
ESA_WorldCover_10m_2021_v200_N45E036_Map.tif,N45E036,45,48,36,39
ESA_WorldCover_10m_2021_v200_N45E039_Map.tif,N45E039,45,48,39,42
ESA_WorldCover_10m_2021_v200_N45E042_Map.tif,N45E042,45,48,42,45
ESA_WorldCover_10m_2021_v200_N45E045_Map.tif,N45E045,45,48,45,48
ESA_WorldCover_10m_2021_v200_N45E048_Map.tif,N45E048,45,48,48,51
ESA_WorldCover_10m_2021_v200_N45E051_Map.tif,N45E051,45,48,51,54
ESA_WorldCover_10m_2021_v200_N45E054_Map.tif,N45E054,45,48,54,57
ESA_WorldCover_10m_2021_v200_N45E057_Map.tif,N45E057,45,48,57,60
ESA_WorldCover_10m_2021_v200_N45E060_Map.tif,N45E060,45,48,60,63
ESA_WorldCover_10m_2021_v200_N45E063_Map.tif,N45E063,45,48,63,66
ESA_WorldCover_10m_2021_v200_N45E066_Map.tif,N45E066,45,48,66,69
ESA_WorldCover_10m_2021_v200_N45E069_Map.tif,N45E069,45,48,69,72
ESA_WorldCover_10m_2021_v200_N45E072_Map.tif,N45E072,45,48,72,75
ESA_WorldCover_10m_2021_v200_N45E075_Map.tif,N45E075,45,48,75,78
ESA_WorldCover_10m_2021_v200_N45E078_Map.tif,N45E078,45,48,78,81
ESA_WorldCover_10m_2021_v200_N45E081_Map.tif,N45E081,45,48,81,84
ESA_WorldCover_10m_2021_v200_N45E084_Map.tif,N45E084,45,48,84,87
ESA_WorldCover_10m_2021_v200_N45E087_Map.tif,N45E087,45,48,87,90
ESA_WorldCover_10m_2021_v200_N45E090_Map.tif,N45E090,45,48,90,93
ESA_WorldCover_10m_2021_v200_N45E093_Map.tif,N45E093,45,48,93,96
ESA_WorldCover_10m_2021_v200_N45E096_Map.tif,N45E096,45,48,96,99
ESA_WorldCover_10m_2021_v200_N45E099_Map.tif,N45E099,45,48,99,102
ESA_WorldCover_10m_2021_v200_N45E102_Map.tif,N45E102,45,48,102,105
ESA_WorldCover_10m_2021_v200_N45E105_Map.tif,N45E105,45,48,105,108
ESA_WorldCover_10m_2021_v200_N45E108_Map.tif,N45E108,45,48,108,111
ESA_WorldCover_10m_2021_v200_N45E111_Map.tif,N45E111,45,48,111,114
ESA_WorldCover_10m_2021_v200_N45E114_Map.tif,N45E114,45,48,114,117
ESA_WorldCover_10m_2021_v200_N45E117_Map.tif,N45E117,45,48,117,120
ESA_WorldCover_10m_2021_v200_N45E120_Map.tif,N45E120,45,48,120,123
ESA_WorldCover_10m_2021_v200_N45E123_Map.tif,N45E123,45,48,123,126
ESA_WorldCover_10m_2021_v200_N45E126_Map.tif,N45E126,45,48,126,129
ESA_WorldCover_10m_2021_v200_N45E129_Map.tif,N45E129,45,48,129,132
ESA_WorldCover_10m_2021_v200_N45E132_Map.tif,N45E132,45,48,132,135
ESA_WorldCover_10m_2021_v200_N45E135_Map.tif,N45E135,45,48,135,138
